Pubmed ID,JAK1,TYK2,JAK2,JAK3,FER,FES,ABL-E255K,ABL-H396P,ABL-M351T,ABL-Q252H,ABL-T315I,ABL-Y253F,ABL1,ARG,CSK,BMX,BTK,TXK,TEC,ITK,BRK,SRMS,PTK5,BLK,LCK,HCK,LYNA,LYNB,FGR,FYN,SRC,YES,EPHA2,EPHA4,EPHA3,EPHB4,EPHB3,EPHB2,PYK2,SYK,ZAP70,LTK,ALK,ROS,INSR,IGF1R,IRR,DDR2,MUSK,TRKA,TRKB,TRKC,RON,MET,AXL,MER,TYRO3,RET,RET-V804L,RET-Y791F,FGFR1,FGFR2,FGFR3,FGFR4,FLT1,KDR,FLT4,FMS,KIT,KIT-D816V,KIT-T6701,KIT-V560G,FLT3,FLT-3-D835Y,PDGFRα,PDGFRα-D842V,PDGFRα-T674I,PDGFRα-V561D,PDGFRβ,TIE2,TNK2,TNK1,EGFR,EGFR-L858R,EGFR-L861Q,EGFR-T790M,EGFR-T790M-L858R,ERBB2,ERBB4,IRAK4,LRRK2,LRRK2-G2019S,CRAF,BRAF,BRAF-V599E,MAP4K2,MST1,MST2,MST4,MAP4K4,MINK,LOK,PAK1,PAK3,PAK2,PAK5,PAK6,MEK1,CK1a,CK1-g2,CK1-g1,CK1-g3,PLK1,GRK7,GRK6,PDK1,MSK1,MSK2,RSK1,RSK2,RSK4,RSK3,P70S6K1,AKT2,AKT1,AKT3,SGK1,SGK3,SGK2,PKC-η,PKC-γ,PKC-α,PKC-β1,PKC-β2,PKC-θ,PKC-ι,PRKG2,PRKG1,PRKX,PKA,ROCK1,ROCK2,MRCK-β,MRCK-α,AURORA-B,AURORA-C,AURORA-A,CHEK2,DCAMKL2,CAMK4,CAMK1D,PHKG1,PHKG2,CAMK2D,CAMK2A,PRAK,MAPKAPK2,MAPKAPK3,MNK2,MKNK1,PRKD3,PRKD1,PRKD2,MARK4,MARK3,PAR-1Bα,MARK1,SNF1LK2 (QIK),SNF1LK (SIK),ARK5,BRSK1,BRSK2,AMPKA1 (A1B1G1),AMPKA2 (A2B1G1),MELK,TSSK2,TSSK1,DAPK1,PIM2,PIM3,PIM1,CHEK1,PASK,NEK1,NEK2,NEK9,NEK7,NEK6,TBK1,IKKE,IKKB,IKKA,CDK5/p35,CDK1/cyclinB,CDK2/cyclinA,CDK2/cyclinE,CDK3/cyclinE,CDK6/cyclinD3,CDK4/cyclinD,JNK2,P38α,P38β,P38δ,P38γ,MAPK1,MAPK3,GSK3A,GSK3B,SRPK1,MSSK1,CLK3,CLK2,HIPK1,HIPK4,DYRK1B,DYRK1A,DYRK2,CK2,TTK,PI3-K-α,PI3-K-δ,PI4-K-β,SPHK1,SPHK2,Compound ID,SMILES
19056263,2,-5,2,-1,13,17,0,3,1,4,1,2,6,10,-1,4,-2,7,6,2,2,-3,2,2,5,8,3,0,-1,5,9,1,2,6,4,3,2,9,78,0,6,79,76,24,84,98,23,1,5,2,3,2,7,7,9,1,1,6,19,9,2,6,7,3,-1,1,9,27,4,7,5,-5,7,3,10,3,5,6,9,3,1,26,3,0,1,3,7,3,8,2,78,64,6,8,8,6,10,5,-3,19,15,9,9,5,2,6,-23,7,9,31,23,36,14,11,7,0,4,1,20,9,12,4,1,1,1,0,1,3,2,6,3,0,0,1,2,0,6,4,2,3,2,3,1,5,5,2,6,13,-1,0,1,-2,7,5,4,2,3,3,2,2,19,34,25,3,2,2,3,3,6,48,4,2,5,9,10,7,30,7,0,2,2,1,-2,4,7,8,5,1,4,10,5,14,2,2,5,4,-3,1,4,47,5,3,4,4,7,6,6,3,-3,4,0,38,16,15,39,56,9,34,71,4,2,-2,1,-1,GW282974X,CN(C)c1cc2c(Nc3ccc4n(Cc5ccccc5)ncc4c3)ncnc2cn1
19071018,3,1,0,1,82,76,1,3,2,2,1,3,2,1,1,0,0,0,2,1,3,1,0,1,1,4,4,2,1,2,11,2,1,6,4,3,5,5,93,0,-11,93,98,80,100,94,91,2,5,2,2,3,4,3,18,2,3,2,4,5,0,0,2,-1,2,3,-3,4,3,3,0,0,2,-5,7,1,1,1,2,1,1,31,-1,2,3,6,14,0,10,-2,91,84,-1,3,3,10,5,6,0,4,3,2,3,2,2,-5,5,3,-1,2,2,2,70,9,13,3,2,0,9,5,4,1,2,1,1,1,2,1,1,1,4,1,0,0,0,0,2,2,-1,1,1,1,0,0,-2,-1,2,40,2,10,2,8,5,5,3,0,1,3,1,1,4,2,3,-1,0,-2,0,0,2,0,1,0,1,1,3,32,62,2,0,0,8,-4,0,2,4,8,5,-1,2,1,0,1,-1,-1,0,0,-1,0,1,3,1,3,0,1,3,2,0,-1,-3,2,2,45,14,16,2,2,2,7,24,1,0,5,-15,0,GW282449A,Cl.COc1cc2ncnc(Nc3ccc4n(Cc5ccccc5)ncc4c3)c2cc1OC
19071018,3,0,1,-3,10,5,-1,1,0,0,0,2,0,-2,1,-2,-2,-1,-1,-2,1,0,0,-3,-3,3,1,0,1,-4,4,0,-3,4,-1,-2,-1,3,15,0,-1,12,22,15,53,31,5,0,2,2,1,2,5,-1,0,2,2,7,8,4,0,-2,0,-4,0,2,-13,0,0,-1,-1,-1,1,1,4,1,1,-2,1,0,1,2,-5,-1,2,1,0,0,4,-2,20,46,0,2,2,2,5,5,0,0,3,1,1,1,2,2,-1,3,-1,-2,-1,0,2,0,4,3,1,1,1,1,2,2,2,-3,-2,-2,1,0,-3,4,3,-3,2,1,0,1,2,1,1,-1,1,1,1,1,-3,-4,0,3,-2,1,1,-1,4,3,3,0,0,2,-1,-1,-1,-2,-2,1,3,0,1,5,3,1,1,0,1,0,-1,1,4,0,-3,-1,1,-5,1,2,3,5,3,1,1,1,3,4,-4,-5,-3,-2,0,-3,-3,1,-1,3,1,0,1,2,-3,-4,-2,2,-5,3,-4,0,-2,2,2,0,4,0,0,4,0,1,GW632580X,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1
19071018,-2,0,1,1,4,1,0,0,3,1,2,1,5,5,0,-3,0,3,1,1,3,3,0,0,0,4,0,-1,1,1,-4,1,-1,4,-1,-1,1,5,38,1,-2,16,56,8,64,57,5,5,3,2,-2,-1,1,-1,5,1,0,8,4,4,0,-3,1,1,0,9,12,-1,-1,-2,-2,5,0,-3,4,1,3,2,4,4,0,-3,1,2,1,0,-3,1,1,-3,12,13,-1,2,1,1,-1,-1,2,0,1,0,-3,0,-1,7,2,1,1,-1,-1,0,9,3,1,2,1,1,0,1,1,0,0,1,0,1,1,-1,0,2,3,1,0,1,1,1,1,1,8,9,1,1,1,1,3,3,0,2,-2,10,3,1,0,3,0,0,0,10,1,1,0,0,0,0,-1,0,-1,0,0,7,0,-1,3,2,1,7,21,1,1,2,4,2,1,1,0,-1,-8,0,0,-2,-2,0,0,0,1,0,0,1,0,1,0,0,0,-1,1,0,3,3,0,0,0,10,3,3,3,3,0,1,3,-1,0,4,0,0,GW820759X,Cc1ccc(cc1-c1ccc2[nH]ncc2c1)C(=O)NC1CC1
19071018,0,0,1,1,8,14,-1,-2,-1,0,-1,-2,-1,-1,-1,2,0,7,5,2,-1,-1,0,0,2,2,1,-2,1,2,5,2,1,4,1,1,2,3,58,3,3,28,63,32,69,58,7,-2,1,1,0,-2,-1,6,-2,2,-1,1,2,1,11,6,8,1,-1,1,0,-1,-1,-1,0,-3,1,-5,-2,0,2,0,1,4,1,3,2,-1,2,3,1,2,17,0,26,42,1,2,2,2,0,2,2,0,3,2,5,2,1,2,-9,0,2,2,3,4,5,7,8,0,1,1,4,2,4,2,2,1,1,1,0,1,2,1,1,3,1,1,2,-1,4,5,2,4,1,1,0,6,2,0,1,6,5,2,1,0,3,3,2,1,1,3,1,1,4,5,5,1,4,0,1,3,6,1,3,-1,1,5,3,2,5,2,0,0,1,-1,-1,3,2,0,3,1,2,3,6,3,1,2,3,1,-2,-4,1,3,5,3,0,1,3,3,2,0,-3,5,1,7,0,3,4,2,3,7,11,1,-2,0,0,0,GW759710A,Cl.NC(=O)c1cccc(Nc2nccc(Nc3cccc(F)c3)n2)c1
19081716,-2,-5,0,1,8,0,0,2,2,2,2,0,2,5,-1,5,0,0,1,0,-1,0,1,0,0,1,0,0,0,2,2,0,-2,0,0,0,1,5,15,-1,-1,35,52,8,23,12,-1,5,5,2,1,1,0,-3,2,1,-2,5,7,8,-5,-2,0,1,2,2,0,2,-1,-1,0,1,0,1,3,0,2,3,1,3,1,0,1,-1,-1,-1,1,-1,0,5,13,24,0,0,0,2,-1,0,0,2,1,2,0,-2,1,-2,2,-1,0,-1,-1,-2,0,-2,0,0,0,1,0,2,1,1,0,-1,-1,1,1,0,-3,-2,-1,0,0,0,-1,0,1,-1,0,0,0,0,1,0,1,0,1,0,-1,1,2,3,-2,0,-3,0,0,0,0,0,-1,0,1,0,0,-1,0,-4,-3,13,0,0,0,1,-1,0,5,-1,-1,-1,0,0,0,0,-1,5,2,-1,0,-1,1,4,2,1,2,3,1,1,0,0,1,0,-2,0,-3,-2,0,0,-1,0,0,4,-1,1,1,0,-2,1,52,-1,-2,6,0,0,GW575808A,Cl.Cc1ccc(Nc2ccnc(Nc3cccc(c3)C(N)=O)n2)cc1O
19081716,4,-4,1,0,95,77,1,5,2,4,3,3,3,3,3,4,0,2,5,2,6,-2,3,3,1,6,5,2,1,1,0,3,2,8,5,3,,6,88,-6,2,95,96,80,99,98,98,5,15,3,4,4,-4,6,47,3,4,8,13,9,7,6,9,-6,1,8,3,82,19,3,5,5,4,0,22,5,9,13,15,1,7,61,2,6,2,27,52,3,14,-1,91,85,2,7,7,4,16,12,3,12,11,6,9,6,2,-2,-6,7,4,4,6,4,57,34,49,3,5,5,23,17,11,9,3,2,1,1,4,3,3,6,8,4,2,3,5,3,4,4,2,3,25,29,5,2,6,5,4,1,1,3,5,19,6,7,4,2,0,-1,1,3,20,11,18,4,6,1,7,8,2,6,4,5,7,7,6,87,95,-2,2,18,68,-1,-2,3,6,5,13,3,11,11,9,5,6,3,3,9,9,2,5,8,4,5,2,2,5,3,8,6,-2,0,2,29,0,0,2,5,5,39,40,5,3,0,3,0,GW782612X,NC(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1
19081716,4,-3,7,-1,33,19,4,2,1,5,4,4,5,4,5,2,0,2,4,1,5,-2,4,3,2,5,5,3,5,0,-4,2,1,8,3,3,4,10,91,-5,3,66,68,14,83,66,22,2,4,5,4,3,0,10,3,1,3,5,4,5,2,7,5,-3,1,5,3,3,3,4,2,-1,0,0,11,3,7,6,8,2,2,9,0,5,5,6,10,4,12,2,7,19,2,6,6,1,5,5,-1,7,5,6,6,4,1,4,0,5,7,3,4,2,6,4,7,2,3,0,4,2,2,1,1,1,0,1,0,4,0,3,2,1,0,2,2,1,2,2,1,1,0,2,-1,0,5,1,3,5,1,-2,0,8,6,3,4,1,2,4,2,3,5,4,4,2,5,1,3,5,3,5,0,2,4,0,3,10,21,4,0,1,0,2,1,2,5,10,4,3,4,5,7,4,2,1,2,4,4,5,3,26,6,3,5,1,5,6,5,4,-1,-1,4,6,5,6,6,6,3,6,62,3,-1,2,-1,-1,GW642138X,COc1ccc(cc1)-c1cc2c(N)ncnc2o1
19081716,5,-3,1,3,71,44,3,3,2,3,4,4,5,2,3,4,0,4,6,2,4,0,2,3,2,6,4,2,2,2,1,1,1,8,5,2,5,9,38,-1,-1,87,94,83,100,97,78,2,6,5,3,2,-2,7,11,1,4,7,8,8,10,7,8,2,0,5,3,7,5,1,3,-1,4,1,11,3,6,3,7,2,2,50,2,5,5,13,44,3,11,0,30,65,-1,4,5,2,9,9,-2,4,6,7,8,4,1,5,11,3,1,2,5,3,80,17,14,3,4,3,6,3,4,3,3,3,1,3,2,4,1,3,6,2,1,1,2,2,3,2,2,2,2,4,1,0,4,2,3,4,2,1,2,6,5,4,4,1,2,4,1,2,10,5,7,2,6,2,5,3,5,5,3,3,5,3,4,31,85,4,1,2,19,3,0,1,4,6,4,3,6,5,3,13,4,2,2,8,4,4,5,3,5,4,9,2,3,2,7,6,-2,0,2,54,3,4,0,3,3,7,13,4,1,-2,4,0,GW642125X,COc1ccc(cc1)-c1coc2ncnc(N)c12
19081716,0,-2,2,0,66,40,1,1,1,2,1,1,3,2,3,0,1,4,3,1,1,0,0,1,1,5,2,0,0,-1,2,0,2,3,2,1,3,3,60,1,1,76,90,70,93,103,72,0,-1,1,-1,-1,-4,2,4,1,2,3,1,1,3,1,4,-1,1,1,13,1,3,4,1,1,1,-3,4,1,2,-1,1,-1,1,1,0,1,1,2,4,1,7,-1,18,18,-5,2,2,1,6,6,-1,1,4,2,3,1,1,0,-3,1,7,1,1,1,6,-1,2,2,4,1,0,0,2,1,2,1,1,1,1,2,-1,3,2,1,2,1,1,1,2,3,1,1,0,1,1,1,1,1,2,1,0,2,0,-15,3,3,4,0,1,2,0,1,2,2,2,0,4,1,2,3,3,4,2,1,2,-2,2,9,10,3,0,0,1,0,1,1,3,4,3,1,0,1,4,3,0,0,0,2,1,1,2,1,3,3,0,1,1,3,0,0,-1,1,0,8,-1,1,1,1,2,0,8,1,1,1,0,0,GW817394X,COc1cccc(c1)-n1ncc2c(N\N=C\c3cccc(F)c3)ncnc12
19081716,3,-9,3,-2,80,78,-27,-4,2,1,0,2,2,5,-7,1,0,-2,0,-1,0,6,2,7,3,14,4,3,8,2,8,1,1,0,2,-2,0,-7,78,11,0,94,84,82,102,99,96,3,4,-27,-1,-2,3,7,23,2,-21,12,2,2,-1,1,1,-1,-2,1,-14,55,-33,1,-1,1,-2,-9,11,2,2,3,10,6,0,32,-18,0,1,9,30,-1,8,-2,81,63,-1,0,0,2,2,-20,1,9,13,11,-1,4,2,-1,5,-4,0,-12,0,1,86,22,28,1,3,3,7,-6,0,0,1,3,0,3,4,0,3,1,-16,2,0,-1,4,0,0,-1,2,5,5,3,-1,-2,1,1,2,2,-2,3,-20,9,-1,3,-4,1,0,7,-1,1,9,4,12,0,2,2,2,-3,-1,2,0,1,1,1,1,59,92,2,0,6,31,-2,1,0,-17,2,2,2,9,-5,3,-7,1,5,4,1,0,6,4,3,-21,3,1,2,-27,3,1,1,-2,-1,1,16,-2,2,0,-2,-1,8,9,0,0,-1,2,5,GW809885X,COc1cccc(c1)-n1nc(C)c2c(N\N=C(/C)c3ccncc3)ncnc12
17981461,5,-6,1,-4,3,2,3,3,-1,3,2,3,-2,0,3,2,-1,0,0,-2,2,-2,2,0,-3,4,4,2,5,-2,-1,3,-4,6,0,-1,1,3,7,-6,-12,2,-1,5,6,-3,2,0,2,3,3,3,1,4,-6,2,3,9,2,1,-3,0,2,-14,2,5,-5,2,5,5,2,-2,2,2,5,3,6,1,1,4,1,1,-4,1,3,1,2,5,3,4,-4,-2,8,6,6,1,3,4,-1,6,5,3,8,4,2,-20,-4,6,3,-1,1,-2,3,4,5,1,1,3,3,2,2,3,1,0,-2,0,5,1,3,7,3,-3,1,1,2,2,3,2,3,-1,2,4,1,0,-1,-2,-1,1,-1,0,-1,5,5,3,3,2,1,5,1,2,2,1,0,2,0,2,3,5,1,1,-2,1,3,4,5,2,4,3,-4,1,0,1,0,2,4,7,6,3,1,6,7,8,-2,-3,-1,1,5,-7,-1,4,10,7,2,1,8,3,0,0,-1,-2,-1,0,-3,-1,-3,0,2,3,12,4,2,-13,0,0,GW513184X,COc1cc(C=NNc2ncnc3n(ncc23)-c2ccccc2)ccc1O
17981461,3,-6,2,-1,3,4,4,4,2,4,4,3,5,4,8,-1,0,2,6,1,7,-3,2,4,3,6,7,3,6,1,12,5,2,11,6,1,4,11,12,-3,5,4,3,5,9,4,4,2,3,3,2,4,3,4,-9,0,4,4,5,5,3,5,6,0,3,7,4,3,7,1,5,0,1,-3,14,3,7,5,5,3,2,3,1,3,4,4,3,3,9,-1,3,4,0,9,7,1,8,11,0,7,8,6,9,7,3,4,5,9,2,3,4,3,4,7,3,2,5,3,3,1,2,3,2,3,1,1,4,4,3,3,2,1,2,1,3,2,3,4,4,2,1,4,0,0,3,1,2,4,1,-3,0,4,7,3,6,2,3,6,2,5,6,5,5,2,4,1,4,13,7,3,1,7,5,1,0,3,4,5,1,1,0,5,1,3,7,4,4,3,3,8,6,-9,0,0,2,5,3,2,1,4,5,4,4,5,3,5,4,3,-1,-1,3,2,5,2,0,3,3,6,10,2,-1,-1,-1,1,GW644007X,COc1cc(ccc1O)\C=N\Nc1ncnc2n(ncc12)C(C)C
17981461,8,0,1,2,3,2,2,3,2,1,1,3,5,4,4,0,0,4,3,2,1,4,1,3,0,6,5,3,9,1,1,-1,2,6,1,2,-1,8,0,3,3,1,0,6,1,-3,0,4,3,-3,2,3,11,12,5,3,1,7,14,6,3,4,3,3,-1,5,-1,1,2,-5,2,5,1,-3,13,4,5,7,9,3,4,6,3,0,2,1,3,4,2,1,4,6,1,1,1,4,8,7,3,3,3,13,5,2,1,8,5,3,-1,1,1,0,3,3,6,2,9,4,4,2,1,0,2,1,0,0,6,8,5,0,3,0,7,3,3,3,3,4,4,3,2,4,2,3,6,3,-1,6,2,-2,1,4,3,1,1,3,4,15,4,4,0,3,1,2,2,2,2,7,2,3,1,3,0,3,1,3,3,10,3,5,2,7,2,3,1,1,2,-1,2,6,1,2,2,1,-2,2,3,-2,2,0,19,10,1,1,5,2,6,5,3,2,2,1,5,7,2,1,0,6,2,0,0,4,2,1,GW811168X,COc1cccc(c1)-n1ncc2c(N\N=C\c3ccc(cc3)S(C)(=O)=O)ncnc12
18006306,2,-1,0,-1,2,1,2,0,0,3,2,1,4,4,1,5,0,3,4,1,2,-1,2,2,2,4,4,2,5,4,4,1,0,7,5,1,4,6,5,4,3,2,4,2,4,1,-1,1,3,1,1,0,2,4,-5,1,2,8,4,5,-1,2,3,2,0,3,-1,0,6,2,1,1,-1,1,8,1,3,3,6,4,1,0,7,1,2,1,0,3,11,4,0,2,-4,4,3,0,2,3,-1,5,4,4,6,2,1,0,-10,3,8,2,2,1,3,3,3,1,1,0,2,1,0,0,1,1,0,1,0,1,-2,1,1,1,-1,1,1,-1,1,0,1,2,0,0,-1,0,3,1,1,1,1,-2,1,2,3,1,2,1,1,5,1,2,2,4,2,0,2,-1,2,4,4,3,1,2,3,0,0,1,1,3,0,1,0,1,0,2,3,5,3,2,5,3,3,8,1,1,1,2,5,1,1,4,9,5,4,0,1,3,2,2,-2,-3,1,1,-1,0,0,1,1,2,4,2,2,-2,-2,0,GW643971X,COc1cc(C=NNc2ncnc3n(Cc4ccccc4)ncc23)ccc1O
18602262,5,-3,1,-3,1,5,2,3,1,3,1,3,-1,-1,3,3,-4,-1,0,-2,4,-3,2,-1,-4,5,4,2,2,-2,4,2,-2,7,-1,-3,2,5,12,-1,-2,2,0,7,6,-4,2,4,4,2,3,3,9,9,-7,2,2,7,8,11,-1,2,7,-8,-1,10,-8,2,6,3,3,0,1,-8,10,4,6,3,6,1,1,2,-4,-1,2,2,0,2,6,0,2,4,4,8,8,4,9,9,4,10,12,3,5,5,2,-10,-3,6,5,-1,1,1,4,5,2,2,3,3,3,2,3,4,2,-1,-2,-4,6,1,3,5,1,-2,0,1,1,2,4,2,1,-2,10,5,2,1,2,0,0,3,-2,0,1,6,6,5,4,1,1,20,0,2,3,3,3,4,6,0,5,0,1,5,4,3,6,7,5,1,4,2,-3,-1,1,4,0,3,5,6,6,1,7,6,9,1,3,-1,-1,7,10,-8,1,3,38,41,3,4,4,3,1,0,-2,-1,-2,3,-4,-1,-3,0,3,7,15,4,3,-4,0,1,GW794607X,CCCNc1cccc(c1)-n1ncc2c(N\N=C\c3ccncc3)ncnc12
18602262,4,-5,3,0,2,0,-2,0,5,7,4,1,2,5,1,1,1,2,2,1,1,1,0,2,2,3,1,0,1,0,-9,0,2,6,4,1,3,4,-1,4,0,1,1,0,2,3,4,9,3,1,-1,0,6,5,-2,0,1,2,1,0,5,0,0,4,0,2,3,1,-1,1,1,1,1,5,4,0,0,0,3,2,0,1,0,1,-1,0,4,-1,0,-1,-1,-1,-6,4,5,2,1,0,1,2,0,3,-1,0,0,5,6,-1,1,0,0,-2,1,0,5,2,-6,0,0,0,1,1,2,0,2,2,0,-1,2,-1,0,0,1,0,0,-1,1,1,1,0,-1,1,0,0,1,1,1,-6,4,1,1,-2,1,1,1,0,-3,22,1,0,1,1,1,-1,-1,-1,1,1,5,1,-1,0,1,-4,-2,1,1,-5,-1,0,1,-5,1,0,0,6,-1,4,1,2,0,2,0,0,1,0,0,6,2,3,65,69,2,0,0,2,1,2,-1,1,-1,0,1,2,2,0,1,1,-4,-1,2,7,-3,4,GW817396X,COc1cccc(c1)-n1ncc2c(N\N=C\c3ccc(F)cc3)ncnc12
18614366,0,-1,1,-1,4,2,2,1,0,1,1,2,4,3,-1,8,1,3,3,2,1,-2,1,2,2,5,3,3,1,1,2,2,1,4,3,1,4,7,4,-1,3,2,3,3,4,2,1,0,2,-1,1,2,6,4,-4,2,1,8,4,2,5,2,3,0,1,3,1,-3,2,2,2,-2,0,0,1,4,3,2,0,3,1,0,10,4,4,2,0,4,17,4,3,3,-1,3,4,1,3,1,-3,3,6,2,6,3,2,-1,3,3,3,2,3,2,5,3,1,2,3,2,2,1,2,2,1,1,0,3,2,1,0,7,0,0,0,0,1,2,1,4,2,1,1,1,1,0,0,0,2,2,1,0,0,2,4,2,3,1,1,6,1,0,3,3,2,1,3,1,3,1,6,0,2,2,1,1,3,0,2,3,-1,-1,1,3,0,1,5,5,3,0,2,4,4,5,1,0,2,2,3,-3,2,3,12,11,1,4,0,2,1,0,-1,-3,1,1,-1,0,2,3,2,0,5,1,0,-3,0,0,GW829877X,COc1cccc(c1)-n1ncc2c(N\N=C\c3ccc(C)cc3)ncnc12
18614366,0,-3,2,-1,0,1,2,3,2,3,3,3,4,4,1,-4,1,2,3,1,0,-2,2,1,2,3,1,0,-1,2,2,0,2,5,3,1,4,7,1,-1,1,2,2,4,2,2,1,5,7,4,1,2,4,6,-4,1,4,4,2,9,3,3,5,0,2,6,1,2,1,2,4,3,1,0,9,0,4,-1,9,2,1,2,1,2,0,1,-2,-1,17,-3,3,1,5,3,2,1,4,5,-2,3,3,3,2,3,3,9,-1,3,2,2,2,0,1,1,2,1,2,1,0,1,1,1,1,2,0,2,1,1,1,4,5,1,0,1,1,2,1,3,0,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,-1,1,3,2,2,1,4,0,2,-2,0,1,2,1,2,0,2,0,2,2,1,-1,0,-4,1,2,2,9,3,2,2,4,1,5,0,0,1,2,-1,6,2,3,1,2,1,4,1,1,2,1,-2,2,0,0,0,2,1,1,2,0,2,2,2,-5,1,0,GW784307A,Cl.COc1cccc(c1)-n1ncc2c(N\N=C\c3ccc(cc3)C(=O)NCCN(C)C)ncnc12
18614366,1,-5,1,-1,4,2,4,7,4,6,2,5,6,9,4,1,1,4,5,1,5,0,3,2,1,9,6,4,7,2,4,2,1,8,3,1,4,6,6,-2,0,4,2,5,3,1,3,2,2,3,1,2,-1,8,-3,1,2,5,3,8,5,1,2,-2,0,10,1,2,3,4,2,1,2,-3,8,3,4,5,4,3,1,2,0,4,2,2,0,0,6,-3,2,3,3,4,4,0,5,4,0,2,3,3,5,3,2,7,-11,4,7,3,1,1,3,1,2,2,9,2,2,1,1,2,2,1,0,1,2,3,4,4,2,1,0,1,2,1,1,2,2,1,1,3,-1,-1,0,1,4,7,1,0,1,3,4,3,3,1,4,18,2,3,3,2,3,1,2,-1,2,5,4,2,0,2,2,1,4,3,4,11,0,0,2,7,0,2,4,5,5,3,3,4,3,0,0,0,-1,1,2,2,2,3,30,17,3,0,2,5,2,2,0,0,1,0,0,3,1,1,2,5,5,2,1,-3,0,1,GW829874X,COc1cccc(\C=N\Nc2ncnc3n(ncc23)-c2cccc(OC)c2)c1
18614366,10,1,3,1,6,3,1,4,4,3,1,1,5,4,3,2,2,5,4,2,2,3,0,2,1,6,3,2,2,-1,0,1,2,8,6,2,5,7,3,-1,2,1,3,6,3,2,3,4,6,2,1,0,-5,5,0,2,1,6,5,11,4,3,4,-1,3,8,4,-1,5,4,0,3,0,-2,12,2,4,1,7,2,2,1,11,1,1,1,-1,0,13,-1,6,3,4,4,3,3,6,7,1,2,5,7,7,4,2,4,-3,4,4,0,2,2,3,3,0,4,3,1,2,1,0,-1,0,2,0,2,3,3,1,3,4,1,1,1,1,0,3,5,2,3,2,1,1,1,3,3,4,1,3,3,3,1,4,5,5,1,0,2,0,2,2,2,2,2,4,0,2,3,3,3,3,2,3,3,2,0,1,4,1,22,0,6,1,2,3,0,4,4,2,2,3,-3,1,1,1,3,2,4,2,6,5,5,2,-1,4,3,2,2,-2,2,1,2,0,1,1,1,2,1,3,1,2,4,-8,-1,GW578748X,COc1cc(\C=N\Nc2ncnc3[nH]ncc23)ccc1O
18614366,-3,2,-2,1,-2,-3,-1,-2,-1,-3,-2,-3,0,-2,-7,-4,0,-1,-3,-1,-3,-2,0,-1,-1,-4,-3,-2,-2,0,-5,0,-2,-6,-7,0,-7,-10,-8,-1,-6,-1,-4,-1,-2,-3,-4,0,-2,0,-1,0,-4,-3,2,-1,-2,2,0,-1,-5,-4,-5,1,0,-1,1,-3,-3,14,-3,1,-4,-1,1,2,1,2,1,-1,-1,-5,0,-2,-1,-1,-3,-6,-11,-1,-1,1,-1,-3,-4,0,-3,-4,2,-3,-4,-2,-2,-4,-1,-5,-12,-3,-4,-3,-3,-3,-3,-1,-3,-3,-4,-2,1,2,0,0,-2,-5,-3,-4,0,-5,-4,-2,-1,0,-1,-1,-1,0,-1,-3,-2,-2,-1,-2,0,0,0,-1,-3,-3,-3,-1,-1,0,-5,-3,-5,-1,-1,0,0,-1,-3,-3,-2,1,0,0,0,0,0,4,1,1,-1,-1,-3,-2,-2,-2,0,1,0,-2,1,-1,-3,3,-6,-3,-1,-5,0,3,1,1,0,-1,2,-2,0,-2,1,4,-4,-3,-4,-3,2,1,1,2,-1,-1,-3,0,3,1,-2,7,-6,-2,-1,-4,-1,-1,SB-772077-B,Cl.CCn1c(nc2cncc(C(=O)N3CC[C@H](N)C3)c12)-c1nonc1N
18614366,1,-4,0,-2,0,3,1,3,1,2,2,1,1,2,2,3,0,0,0,-1,1,-2,0,1,2,5,4,4,2,1,6,3,1,5,2,1,3,2,0,-1,0,3,2,0,2,2,0,1,1,2,3,2,-3,11,-4,1,1,5,2,1,11,1,3,1,1,15,0,-3,2,4,1,0,1,-5,3,0,0,0,1,2,1,0,3,3,1,2,2,5,8,2,1,2,1,3,3,-1,4,5,-1,1,3,3,4,2,0,-1,-5,3,1,3,3,3,2,3,-1,0,1,2,1,-1,0,2,-1,1,0,1,1,8,3,5,-2,0,2,0,1,2,1,1,2,2,0,1,-1,-3,1,2,2,2,0,-1,-1,4,3,1,1,1,0,20,0,3,3,3,2,0,2,-1,1,5,3,0,0,2,0,0,3,1,1,4,0,1,1,2,1,1,3,6,1,2,0,4,4,0,0,1,0,1,0,-6,1,3,50,28,3,2,3,3,11,6,-1,-3,1,0,-3,1,-1,3,2,3,4,3,2,2,0,0,GW829115X,COc1ccc(cc1)-c1nn2ncccc2c1-c1ccnc(Nc2ccc(Cl)c(c2)C(F)(F)F)n1
