"Compound.ID","SMILES","FES","ABL2","BMX","TEC","IGF1R","TYK2","ZAK","STK39","STK24","MST4","MAP4K4","TNIK","SLK","STK10","PAK4","PKMYT1","CSNK1G1","CSNK1G3","VRK1","GSG2","PLK4","TLK1","ADRBK1","ADRBK2","GRK5","PDPK1","RPS6KA1","RPS6KA6","AKT3","STK38L","CDC42BPB","STK32A","CHEK2","DCLK1","PHKG2","CAMK2A","STK33","SNF1LK2","PRKAA1","PRKAA2","STK17A","STK17B","PIM2","PIM3","PIM1","NEK1","NEK2","CAMKK2","STK16","GAK","AAK1","CDK9","CDK2","PCTK2","MAPK8","MAPK13","MAPK3","MAPK7","CDKL1","SRPK1","SRPK2","CLK3","CLK4","DYRK1A","DYRK2","CDC7","TTK","GUCY2D"
"GW806290X","C1COc2cc(Nc3nccc(n3)-c3cnn4ncccc34)ccc2O1",2.3,1.4,1,-0.7,0.4,6.7,-0.2,0.9,1.1,0.7,0.1,2.2,5.1,1.9,4,-0.8,4.2,3,0.8,1.9,6.1,1.1,0.4,-0.2,1.2,0.2,2.3,1.8,-0.4,2.1,0.2,0.2,2.3,0.1,1.7,3.3,5.1,3.7,1.2,4.9,3.6,4.7,2.6,3.4,1.8,1.2,6,3.4,9.3,3.8,8.2,5.4,5.7,3.2,7.7,2.9,3.5,1,3,0.5,1,5,9.8,9.4,8.6,3.9,3.3,-0.4
"GW806742X","CN(c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)c1ccnc(Nc2cccc(c2)S(N)(=O)=O)n1",6.6,9,7.7,3.1,0.6,1,2,2.8,3.3,6.4,-1.7,13.9,7.8,16.3,3.7,2.5,0.1,-0.3,2.4,0,15.3,2.9,-0.3,-0.2,6.5,0.3,0.6,1.4,-0.1,7.7,-0.9,0.2,NA,1.5,1.6,1,10.7,-1.9,-4.3,9.5,1.7,5.4,4.8,2.7,3.7,0.1,5.2,6.1,1.5,5.5,2,-0.1,9.9,4.2,5.6,0.2,0.4,4.8,0.3,18.3,6.7,1.9,2.8,5.4,3.9,1.6,NA,0.8
"GW806776X","O=C(NCC1CC1)c1ccc(cc1)-c1cccc(c1)C(=O)NC1CC1",-0.1,0.1,-0.1,-0.6,0.2,0.1,-0.3,0,-0.3,0.1,-0.1,-0.1,1.4,-0.5,-0.2,-0.4,0,0.2,0.3,-0.1,0.1,0.5,0.3,0.1,0.1,0,-0.1,-0.2,-0.3,-0.3,-0.4,0.2,-0.1,-0.3,-0.7,0.3,0,0.2,-0.8,0.3,-0.3,0.1,0.4,0.6,0.3,-0.1,0.3,-0.1,0.3,-0.1,0.4,-0.1,-0.1,-0.1,-0.5,-0.2,-0.2,0.1,-0.3,0.1,0,0,0.1,-0.8,0.3,-0.5,0.4,0.1
"GW807930X","CC(=O)NCc1cccc(c1)C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1",-0.4,0.6,0.2,0.7,-0.5,-1.1,-1.2,-2.4,1.1,1.5,-1.6,0.1,1.5,3.8,-0.1,-0.4,-0.4,-0.7,-0.2,0,1,0.2,-0.5,-0.3,-0.3,-0.1,0.3,-0.4,-0.3,-0.3,-1.7,-0.5,1.2,0.4,-0.4,-0.2,0.2,-1.4,-0.4,0.4,0.3,0.3,0.8,1.4,1.2,-0.3,0.6,0.7,0.1,-0.7,3.4,0.3,0.1,-0.5,0,-1,-0.9,-0.4,-0.9,-0.1,0,-0.1,-0.2,-1,-1.3,0.3,0.5,0
"GW807982X","CCOc1ccc2c(cnn2n1)-c1ccnc(Nc2cc(OC)cc(c2)C(F)(F)F)n1",0.1,0.4,0.3,0,-0.1,0.3,-0.4,-0.9,0,0.6,2.2,0.2,-0.8,0.8,2.2,-0.3,0,-0.2,0.3,0.2,1.7,0.7,0.3,-0.1,0.8,-0.1,0.6,0.2,-0.5,-0.3,0.1,-0.7,0.5,0.2,-0.2,-0.4,1,-1.5,0.2,1.2,1.1,2.9,0.8,1.3,0.8,-0.2,0.1,0.7,6.5,1.3,5,0.9,0.2,0.1,2,-0.3,0.1,-1.1,0,0.4,0.1,0.4,5.8,1.8,2.1,0.5,1,-0.6
"GW809885X","COc1cccc(c1)-n1nc(C)c2c(N\N=C(/C)c3ccncc3)ncnc12",-0.8,0,0.1,-0.7,-0.5,1.2,-0.3,-0.3,0,-0.1,-0.3,0,NA,0.1,0.4,0.3,-0.2,0,-0.5,0.1,0.1,0.3,0.2,-0.3,-0.2,-0.1,0,0.2,-0.3,-0.5,-1.5,-0.7,-0.4,0.1,-0.2,0,0,0.3,0.7,0.3,-0.7,-0.1,0.5,0.2,-0.3,-0.2,0.3,-0.1,0.7,0,0.5,0.6,0.4,0.2,-0.2,-0.5,-0.7,-0.3,-0.4,-0.1,-0.2,-0.2,2.7,1.4,3.5,-0.2,1.7,-0.5
"GW809897X","CN(c1ccc(NC(=O)Nc2c(Cl)cccc2Cl)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1",6.4,4.9,6,0.5,0.1,2,-0.8,-0.3,2.2,3.8,3.9,6.9,13.3,17.6,1.5,NA,0.1,-0.5,0.1,0.2,16.1,1.2,-0.6,0.1,1,4.6,0.7,-0.1,-0.3,3.8,0,0.9,NA,-0.5,0.2,0.4,1.7,0.3,3,6.3,0.7,2.3,1.8,1.3,1.2,-1.4,4.9,4.5,7.5,0.4,4,1.2,3.6,0.8,0.8,-0.1,NA,0.5,0.6,0.9,0.4,-0.4,0.6,0.4,-0.1,-0.4,2.9,-1
"GW810372X","COc1ccc2c(cnn2n1)-c1ccnc(Nc2cccc(OC(F)(F)F)c2)n1",0.7,0.8,0.4,0.1,0.1,2.3,-0.2,-0.5,0.2,1,-1.5,0.4,-0.9,0.5,2.3,-0.3,1.1,0.5,0.4,0.4,3.2,0.6,0.3,-0.1,0.6,0.1,0.4,0.1,-0.3,0,-0.8,-0.5,0.9,0.2,0,-0.1,1.5,1.4,0.9,2.3,1.5,3.1,1,1.5,1.1,0.7,0.8,1.1,7.4,2.7,4.9,3.4,1.5,0.6,3.7,0.4,0.4,-0.5,0.4,0.6,0.2,3,8.1,4.9,5,0.1,1.2,-0.2
"GW810576X","COc1cccc(Nc2nccc(n2)-c2cnn3ncccc23)c1",3.1,2.3,1.7,-0.5,0.5,5.9,0.1,1.2,1.1,2.3,-1.8,2.8,1.5,2.2,4.9,-2.3,4.9,2.6,1.3,2.5,7.7,0.6,0.1,-0.2,1.7,0.6,1.8,1.5,-0.2,2.4,-0.1,0.4,3.2,0.3,3,1.9,6.9,4.7,2.9,5.8,5.3,6.6,2.6,2.8,2.2,1.6,5.7,6.2,8.9,4.3,7.9,6.2,6.8,3.6,7.6,3.6,3.9,0.5,3.1,1.2,1.9,6.8,10.3,8.5,4.1,6.4,2.5,-0.5
"GW811168X","COc1cccc(c1)-n1ncc2c(N\N=C\c3ccc(cc3)S(C)(=O)=O)ncnc12",-0.1,3.4,1.7,-0.6,-0.3,3.1,1.4,0,2.7,3,-1.5,2.1,3,3.4,1.8,NA,2.3,0.6,-0.2,0.5,3.6,1.4,0,-0.4,0.6,0.8,0.7,0.5,-0.1,0,-0.4,-0.4,0,-0.8,1.3,0.6,0.9,3.7,1,2,4.3,4.8,2.2,1,1.5,-0.1,0.9,1,4.2,2.9,3.9,2.5,3.2,2.2,1.5,0.2,-0.1,-0.4,2.3,0.7,0.6,1,9.1,1,-0.7,1.5,1.6,-0.1
"GW811761X","CCOc1ccc2c(cnn2n1)-c1ccnc(Nc2cccc(c2)C(F)(F)F)n1",0.2,0.3,0.4,-0.3,-0.2,1,0,-0.5,0.1,1.2,-1.7,0.3,-0.6,0.4,1.5,0.1,0.6,-0.1,0.2,-0.2,2.6,0.8,0.2,0,0.3,0,0.4,0.3,-0.6,0,-1,-0.5,0.8,-0.1,-0.1,-0.1,1,-0.5,0.6,1.8,1.7,4.7,0.9,1.4,1.4,0.1,0.4,0.4,7.3,1.9,4.5,2.1,1,0.6,2.6,0.1,0.4,-0.2,0.1,0.8,0.1,0.6,6,3.8,3.5,-0.3,1.5,-0.6
"GW813360X","COc1cccc(c1)-n1cnc2c(N\N=C\c3ccncc3)ncnc12",0.3,3.5,1.2,-0.5,-0.1,2.4,1,-0.7,-0.3,2.3,0.7,0.7,2,1.8,0.7,0.1,1.5,-0.2,-0.3,-0.4,1.6,0.2,-0.1,-0.1,0,0.7,0.1,0.3,-0.4,1.1,0.7,-0.1,NA,-0.2,-0.3,0.2,0.2,4.1,1.3,2.9,0.1,1,0.3,0,-0.4,-0.3,1.8,0,1.9,1.6,1.9,0.2,-0.4,0,0.6,-0.5,-0.1,0.1,-0.3,0.2,0.3,0,2.7,0.1,2,-0.7,-0.1,0.1
"GW814408X","COc1cccc(c1)-c1c[nH]c2c(N\N=C\c3ccncc3)ncnc12",1.3,4.4,2.5,2,0.6,9.4,0,0.2,-0.8,6.3,2.1,2.5,NA,3.9,2.5,2,1.9,0.1,1.1,8.2,4.7,3.8,0.4,-0.2,0.5,0.3,1.5,1,0.6,0.8,0,-0.6,0.9,0.2,3.4,1.6,1.3,6.5,1.4,3.4,5.4,9.7,5,3.4,4.1,1.5,3.1,2.9,5.2,4.3,0.2,2.4,4.7,2,1,1,-0.3,0.7,4.1,2,1.1,1.1,7.2,5.8,7.9,2.7,2.7,-0.2
"GW817394X","COc1cccc(c1)-n1ncc2c(N\N=C\c3cccc(F)c3)ncnc12",0,1.3,0.3,-0.1,0.1,0.1,0.9,0.2,0,1.2,1.6,0.4,-0.4,0.8,0.7,-0.3,0.1,-0.6,0.2,0,1.2,0.5,0.3,-0.5,-0.1,-0.1,-0.1,0,-0.6,-1,0.6,-0.5,0,0,-0.6,0,0.2,0.3,-0.9,0.8,0.2,2.5,1.3,1.2,1.2,-0.3,0.2,0.3,0.7,-0.5,1,1.2,0.8,0.2,0.2,-0.7,0.3,-0.8,0.5,0.7,0.2,0,4.8,0.8,0.4,-0.4,0.4,-0.3
"GW817396X","COc1cccc(c1)-n1ncc2c(N\N=C\c3ccc(F)cc3)ncnc12",-0.1,1.3,0.3,0,0,0.6,0.1,-0.3,-0.5,0.4,-1.7,0.1,-0.7,0.5,0.4,-0.1,-0.1,-0.5,-0.1,0,0.4,0.4,0.3,-0.2,0,-0.4,-0.1,0,-0.6,-0.8,-1.5,-0.7,0.1,-0.2,-0.7,-0.2,0,-1.4,-1.8,0.6,-0.4,1.1,0.7,1.1,0.7,-0.4,-0.2,0,0.4,-0.5,0.6,0.6,0.7,0.1,0.3,-0.6,-0.1,-0.5,0.2,0.4,-0.1,-0.3,3.7,0.5,0.4,-0.6,0.6,-0.5
"GW819077X","FC(F)(F)c1cccc(Nc2nccc(n2)-c2cnn3nc(ccc23)-c2ccccc2)c1",0.1,0.4,0.4,-0.3,-0.2,0,0.3,-0.3,0.5,1.1,3.6,0.6,-0.6,0.2,1.2,-0.1,-0.1,-0.1,0.3,0.1,1.1,0.9,0.2,0.1,0,-0.2,0.2,0.2,-0.3,-0.3,-1.4,0.1,0.8,0.1,-0.3,0.1,1.2,0.4,0.4,1.4,0.3,2.6,1.7,1.5,1.4,0,0.7,0.4,5.9,2.5,2,1.4,1.5,0.4,1.6,-0.2,0.3,-0.3,-0.2,1,0.2,0.6,5.1,0.5,0.3,-0.1,1.1,-0.1
"GW819230X","Cc1ccc(cc1)-c1cc2c(NC(=O)C3CC3)ncnc2o1",-0.1,0.2,-0.2,0,-0.2,1.3,-0.3,-0.3,0.1,0.2,-0.2,0.5,2.9,0.4,0.2,-0.6,0,0.2,0.3,0.1,0.4,0.9,0.6,0.1,-0.6,0.1,0.4,0.1,-0.3,-1,1.8,0.2,0,-1.7,-0.7,-0.1,-0.4,0.2,0.1,0.6,-0.3,1,0.9,1.3,0.2,0.2,0.9,0.2,1.5,-0.1,1.1,0.8,0.2,0.2,0.3,-0.4,0.4,0.1,0,0.1,-0.2,0.3,0.7,-0.4,0.5,-0.6,0.5,0.2
"GW820759X","Cc1ccc(cc1-c1ccc2[nH]ncc2c1)C(=O)NC1CC1",0.1,0.4,-0.1,-0.3,-0.3,-0.1,-0.5,-0.9,-0.5,0.2,-1.7,0.2,0.2,-0.3,-0.1,-0.5,-0.1,-0.3,0.2,-0.3,-0.4,0.2,0.3,0,1.8,-0.3,-0.1,-0.1,-0.5,-0.1,-1.4,-0.5,-0.2,0,-0.3,-0.1,0,-1.5,0,0.7,-0.8,-0.1,0.2,0.7,1.3,-0.6,0.1,0.1,0.7,-0.9,0.5,0.1,-0.1,0.1,-0.1,0.1,0.1,-0.2,0,0.2,0,-0.3,1.4,0.6,0.5,0.6,0.1,-0.7
"GW824645A","Cl.NS(=O)(=O)c1cccc(Nc2cc(n[nH]2)-c2ccc(F)cc2)c1",-0.1,2.7,0.1,-0.6,0,0.9,-0.5,1.1,1.9,1.5,1.3,2.5,0.8,1,1.4,-0.8,0.1,0.4,0.4,0,0.8,0.5,0.5,0.1,0.3,0.4,0.3,0.2,0,0.5,0.6,-0.4,0.3,-0.4,1,1.3,1,5.5,1.7,3.7,2.1,1.6,0.6,1.3,0.4,-0.1,1.1,1.5,4.3,0.6,1,2.4,3.1,2.7,0.3,-0.3,0.6,0.3,-0.2,0.3,-0.1,0.2,1.1,0.5,2.6,0.5,1.3,-0.2
"GW827099X","Fc1ccc(cc1)-c1nn2ncccc2c1-c1ccnc(Nc2ccc3OCCOc3c2)n1",0.8,4.2,2.6,-0.5,0.3,1.1,NA,-2.4,-0.4,-1.2,-1.1,7.4,7.5,7,1,1.4,8.3,5.7,0.9,-0.1,4.8,0.5,-0.3,-0.2,0.1,0.4,5.9,6.2,0.5,0.9,0.8,5.5,NA,0,-0.2,-0.1,1.6,4.3,-1.1,1,-0.5,1,1.1,0.3,-0.1,0.5,2.6,0.2,1.8,10.6,0.9,-0.1,-0.5,0,7.8,-3.8,3.5,-0.1,-0.9,-0.2,-0.1,0,0.5,0.8,1.3,3.7,2.3,-0.1
"GW827102X","FC(F)(F)c1cccc(c1)-c1nn2ncccc2c1-c1ccnc(Nc2ccc3OCCOc3c2)n1",0.8,3.3,3.3,0.3,0.3,0.4,0.5,-1.9,0.4,1.9,0.3,7,4.8,6.4,0.8,-0.1,4,0.8,0.7,0,-0.2,1,-0.1,-0.1,-0.6,0.3,5.4,-0.3,0.1,0.2,0.2,0.8,NA,-0.6,-0.5,0.4,0.8,-0.4,-0.3,0.4,-0.2,2,1.4,0.7,1.6,0.2,2,1,1.9,6.2,0.1,0.8,0.2,0.1,0,0.4,0.4,0.3,-0.5,0.6,0.2,0,0.8,1.4,-0.1,0.5,-0.1,0.1
"GW827105X","COc1ccc(cc1)-c1nn2ncccc2c1-c1ccnc(Nc2cccc(c2)C(F)(F)F)n1",0.6,2.3,1,0.5,0.3,0.6,-0.5,0.1,0.8,2.5,-0.6,3,2.5,3.4,1.7,-1,1.6,-0.4,1.5,0.1,2.6,1.6,0,0.1,0.7,0.2,2.1,3.1,-0.1,0.1,0.2,1.3,NA,-0.1,-0.4,0.8,1.4,0.3,0.1,0.4,0,3.3,3.2,1.3,2.5,-0.2,1.4,1,4,6.5,0.3,1.2,0.2,0.3,4.2,-0.7,-0.3,-0.3,-1.1,1.4,0.7,0.1,0.8,0.4,0.1,0.8,0.2,0.1
"GW827106X","COc1ccc(cc1)-c1nn2ncccc2c1-c1ccnc(Nc2ccc3OCCOc3c2)n1",0.4,3.1,0.9,-0.9,1.5,1.9,-1.4,-3.2,-0.6,0.1,-1.3,3.1,3.7,6,0.7,-1.4,3,0.6,0.6,0.3,5.9,0.3,0,-0.2,0.8,-0.3,5.4,6,-0.6,0.4,-0.4,3,NA,-0.4,-0.9,0.2,2,2,0,1.3,-0.7,1.2,1.3,0.6,0.4,-0.6,3,0.1,8,7.4,0.4,0.1,-0.4,1,5.8,-1.4,-0.2,0.2,-1.2,0.2,-0.3,-0.4,1,0.5,0.1,2,1.7,-0.4
"GW827396X","COc1ccc(cc1)-c1nn2ncccc2c1-c1ccnc(Nc2ccc(F)c(F)c2)n1",0.6,4.1,1.6,0.1,0.1,-0.1,-0.7,-0.5,2,2.4,-1.2,3,2.3,5.1,1.5,1,2,-0.9,1.8,0.6,3,1.5,0.4,0.1,-0.4,0.2,3.7,4.8,-0.4,0,0.1,0.7,1.1,0.9,0.1,0.5,2.1,-1.8,-0.3,0.8,0.3,2.5,3.2,2.9,2.9,0.5,1.9,1.7,4.9,6.4,1,1.4,0.5,0.5,4.7,-0.2,0,-0.5,0.3,1.8,0.9,0.4,1.3,0.2,0,2,1,0.5
"GW828525X","FC(F)(F)c1ccc(cc1)-c1nn2ncccc2c1-c1ccnc(Nc2ccc3OCCOc3c2)n1",0.2,1.2,1,0.1,0,-0.2,-0.6,-0.5,0.9,2.7,-1.4,2.4,4.6,5.9,1.5,0.6,1.5,-0.2,1.2,0.7,1.1,0.9,0.2,-0.2,0.1,-0.2,3.2,5.2,-0.4,-0.3,0.4,0,0.2,0.4,-0.5,0.3,1.2,-2.1,0.2,0.6,-0.1,2.2,4.2,2.3,2.7,-0.2,2.6,1.4,3.1,2.2,-0.1,1.4,1.1,0.3,2.5,-0.7,-0.3,-0.8,-0.1,1.8,0.6,0.1,1,0.9,-0.1,-0.1,1.2,0
"GW828529X","Fc1ccc(Nc2nccc(n2)-c2c(nn3ncccc23)-c2ccc(cc2)C(F)(F)F)cc1F",0,0.5,0.2,0,0,-0.2,-0.6,-0.2,-0.4,0.3,-1.5,-0.1,-0.5,0.3,-0.1,-0.2,-0.1,-0.4,0.4,0.2,-0.1,0.3,0.3,-0.1,-0.6,-0.4,0.1,-0.1,-0.5,-0.6,0.1,-0.6,0,0.2,-0.6,-0.3,-0.1,-0.8,-0.1,0.5,-0.5,-0.2,1.1,1,0.3,-0.3,0,0,0.1,-0.3,-0.1,0.3,0.1,0.1,-0.1,-0.4,0.1,-0.3,0,0.1,-0.1,-0.1,1,0.2,0,-0.5,0.6,0
"GW829055X","Clc1ccc(cc1)-c1nn2ncccc2c1-c1ccnc(Nc2ccccc2)n1",0.7,4.4,1.6,0.9,0.3,1.1,0.1,-1.5,0.8,2.1,-0.3,5.8,8.1,7.5,1.7,NA,0.6,1.2,2,0.6,-0.2,1.9,-0.2,-0.2,0,0.4,5.7,5.3,-0.3,0.4,0.1,2.5,NA,0.4,0.1,0.6,2.1,3.9,0.3,-0.5,0.3,3.5,4.8,2.3,2.2,-0.4,2.4,2,0.9,8.1,0.7,1.8,0.7,0.1,7.9,-0.8,0.2,-0.4,0.3,1.5,0.6,0,NA,1.2,0.1,5.7,1.6,0.7
"GW829115X","COc1ccc(cc1)-c1nn2ncccc2c1-c1ccnc(Nc2ccc(Cl)c(c2)C(F)(F)F)n1",0.4,1.2,0.8,-0.1,-0.1,0.2,NA,0.4,1,3.5,-0.1,2.5,1.8,2.8,1.7,0.4,0.2,-0.2,1.9,0.3,0.6,2.4,-0.2,0,-0.2,0.3,1.1,0.7,0.2,0.4,-0.1,0.5,NA,0,-0.2,1.1,1.7,-0.6,-0.3,0.1,-0.2,4.5,5.1,2.2,3.1,0.3,1.2,1.5,2.7,2.5,0.1,1.4,0.6,0.6,1.1,-0.1,0,-0.1,0.4,1.9,1.1,0.6,1.1,1.6,0.4,-0.2,1,0.4
"GW829874X","COc1cccc(\C=N\Nc2ncnc3n(ncc23)-c2cccc(OC)c2)c1",-0.3,2.1,0.1,-0.4,-0.1,0.2,1,-0.4,1,-0.1,0.2,-0.3,0.8,-0.1,-0.1,0.7,0.1,-0.5,-0.7,-0.4,0.3,0.6,-0.2,-0.1,-0.3,0.3,0.2,0.2,-0.2,-0.4,0,-0.2,NA,0,-0.1,-0.4,0.1,-0.8,-0.8,-0.9,0.3,1.1,1,0,0.1,0.1,0.9,-0.6,0.8,1.1,0.7,0.1,0.4,-0.5,0.1,-0.4,-0.4,-0.1,0,-0.1,-0.3,0.2,5.4,NA,0.5,-0.2,0.2,0.2
"GW829877X","COc1cccc(c1)-n1ncc2c(N\N=C\c3ccc(C)cc3)ncnc12",0.2,1.1,0.4,-0.3,-0.1,1.2,1,0,0.5,0.6,-1.7,0.6,0.5,0.7,0.6,NA,0.7,0,0.3,0,1.2,0.3,0.1,-0.1,0.2,-0.1,-0.1,0.1,-0.1,-0.1,-0.4,-0.2,0.4,-0.1,-0.1,-0.2,0.4,0.4,0.3,0.2,0.8,1.2,1.3,-0.3,0.8,0,0.2,0,0.6,0.2,1.5,0.6,0.2,0.6,0.3,-0.1,0.3,-0.4,0.5,0.3,0.2,0.1,4.7,0.3,-3.3,0,0.3,0
"GW829906X","Cc1ccc2c(c(nn2n1)-c1ccccc1)-c1ccnc(Nc2cccc(c2)C(F)(F)F)n1",1.6,2.2,3.7,0.4,0.2,0,NA,-0.3,-0.9,-2,0.4,7.2,2.2,3.7,1.8,0.1,0.1,1.1,1.5,0.1,0,1.2,-0.6,0.1,-0.6,0.5,2.5,0.1,0.4,0.4,1.1,1.6,NA,0,-0.1,0.3,1.4,-0.3,0,0.2,-0.2,2.1,2.7,0.8,0.6,1.4,0.8,1,2.4,5.5,0,1.1,0.3,0.6,-0.2,0.5,0.1,0.2,-0.2,0.4,0.8,0.4,0.5,1.3,-0.3,1.4,0.2,0.2
"GW830263A","Cl.CN(c1ccc(NC(=O)Nc2cccc(c2)C(=O)N2CCN(C)CC2)cc1)c1ccnc(Nc2ccc(CS(C)(=O)=O)cc2)n1",4.4,5.1,5.6,-0.3,0.6,5.2,1.7,1.2,0.8,6.2,3.5,6.5,10.3,14.4,2.1,0.2,0.7,0.4,0,-0.2,10.8,1.1,-0.7,-0.4,-0.4,3.1,0.3,0.5,0.3,5.5,0.5,1,NA,0.3,0.4,-0.1,2.6,2.3,2.6,5.3,1.3,4.3,0.9,0.2,-0.1,-0.5,2.3,3.1,7.4,3.6,6.7,0.4,2.4,1.2,4.7,0.3,0.9,0.4,1.5,0.6,0.6,0.3,0.6,1.4,1,0.1,1.8,0
"GW830365A","Cl.CN(c1ccc(NC(=O)NCCN2CCOCC2)cc1)c1ccnc(Nc2ccc(CS(C)(=O)=O)cc2)n1",1.5,2.3,1.6,-0.8,0,2.7,-0.4,-0.7,-0.5,2,1.1,2.5,NA,7.4,1.1,-0.5,0.2,-0.1,-0.3,0.1,7.4,0.1,0.3,-0.4,0.6,1.2,0.1,0.1,-0.2,1,-1.4,-0.1,1.3,0.1,0.6,0.1,1.3,1.8,1.4,2.9,-0.3,1.8,-0.7,-0.2,-0.5,-0.8,0.2,1,6.6,2.6,6.2,-0.7,-0.1,0.1,2.8,-0.1,0.5,0,-0.2,-0.2,-0.1,-1.2,0.2,-0.8,0.2,0.4,0.8,-0.6
"GW830900A","Cl.CN(C)CCNC(=O)Nc1ccc(cc1)N(C)c1ccnc(Nc2ccc(CS(C)(=O)=O)cc2)n1",1,1.7,1.1,0,0.5,2,-0.5,-0.1,-0.6,0.8,-1.4,1.5,3.8,8,0.6,-0.5,0.3,0,0.3,0,6.3,0.4,0.2,0,-0.6,1,0.1,0.2,-0.4,0.4,-0.3,-0.1,1.4,0.6,0.1,-0.3,2.2,2.8,1.5,3.7,0.3,2,-0.3,0.2,-0.2,-0.3,-0.2,0.6,5.6,2.3,6.1,0.3,0.3,0.2,1.9,-0.3,0.2,0.1,0,0.4,0,-0.2,0.4,0.3,0.3,0.2,0.6,-0.3
"GW831090X","NS(=O)(=O)c1ccc(Nc2cc(n[nH]2)-c2cccc(O)c2)cc1",0,0.4,-0.2,-0.4,-0.3,0.4,-0.8,-0.5,1.8,0.6,0.2,1.3,-0.2,0.4,0.2,-0.8,0.6,0.3,1,0.3,0.6,1.2,0.4,-0.2,3,0,0.3,-0.1,-0.5,1.2,0.1,-0.2,0.6,0,-0.1,0,1,2.7,1.2,2.4,4.6,4.1,1.9,2,0.8,-0.3,1.1,0.2,1.8,-0.3,1.2,1.1,5.7,1,-0.1,-0.5,0.3,-0.3,-0.1,0.1,-0.1,0.2,1.8,0.8,1.8,0,1.1,-0.8
"GW831091X","NS(=O)(=O)c1ccc(Nc2cc(n[nH]2)-c2ccc(O)c(F)c2)cc1",0.7,1,0.3,-0.6,-0.4,1.5,0,0.2,2.2,2.1,2.7,4.3,4.3,3.4,0.4,-0.5,0.9,1.1,3.6,-0.1,2,2.1,0.3,-0.3,1,1.3,0.4,0.2,-0.4,3.5,-0.3,0.1,1,0.3,0.4,0.4,1.5,4,2.3,5.2,4,7.7,0.8,1.4,0.4,0,2.3,2.4,3.4,1,2.2,1.5,11.4,3.8,-0.1,-0.2,0.4,0.2,0.1,0,-0.2,0.3,1.7,0.4,3.7,-0.6,1.6,-0.7
"GW832467X","Cc1ccc2c(c(nn2n1)-c1ccc(cc1)C(F)(F)F)-c1ccnc(Nc2ccc3OCCOc3c2)n1",0.1,0.4,-0.1,0.3,-0.5,0.3,-0.6,-0.6,1.5,1.4,-0.6,0.9,2.5,3.2,0.2,0,1.5,0.1,0.1,0,-0.1,0.8,0,-0.4,0.7,-0.1,2.9,4,-0.5,-1,0.8,0.5,0.3,0.4,-0.3,-0.2,0.3,0.2,-0.3,-0.2,-0.7,1.7,1.2,0.9,1.2,-0.2,1.6,0.2,2.1,3.1,-0.1,0.7,-0.1,0.1,1.4,-0.6,-0.2,-0.5,-0.2,-0.1,0,0,1.1,0.8,-0.2,-1,0.4,-0.2
"GW833373X","Cc1ccc2c(c(nn2n1)-c1ccc(F)cc1)-c1ccnc(Nc2ccccc2)n1",0.8,3.4,2.3,-0.1,0.3,1.1,-0.6,-2.5,-0.6,-0.6,-1.2,6.4,5.2,5.1,1.1,-1,7.6,4.5,1.7,0,2.9,0.7,0,0,1,-0.1,4.9,5.6,-0.1,0.4,-0.1,4,NA,-0.5,-0.6,0.2,1.9,4.5,-0.3,1.3,-0.6,1.2,1.8,1,0.6,-0.3,0.7,0.3,3.7,10.9,0.6,0.4,-0.7,-1.3,7.2,-3,4.2,-0.2,-0.2,0.2,0,-0.4,0.6,3.1,-0.2,2.6,1.1,-0.5
"GW837331X","COc1cc(Nc2ncc3c(C)nc(-c4cccc(c4)C(F)(F)F)n3n2)cc(OC)c1OC",1.3,1.5,1.9,1.1,0.6,4.4,0.2,0.9,2,4.3,1.6,2.9,1,3,6.3,0.2,1.1,0.8,2.3,0.5,3.9,2,0.5,-0.2,0.4,2.7,0.9,1.1,-0.1,1.4,1.1,0,1.4,0.4,0.3,2.1,6.5,3.9,4.7,8.7,0.8,6.2,2.7,2.1,1.5,5.4,10.4,0.3,10,4.3,2.5,2.1,2.3,1.8,1.9,-0.3,1.6,0.1,0.7,1.6,0.9,1,5,3.9,1.3,3,3.1,0.6
"GW843682X","COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(N)=O)c2cc1OC",0.3,0.6,0.1,-0.1,-0.1,0.9,-0.2,-0.6,-0.1,-0.3,2.7,0.6,4.6,7.5,1,0,0.7,0.1,1,-0.1,4.6,-0.6,-0.1,-0.3,0.9,1.4,0.5,0.6,-0.5,-0.7,0.5,0,0.1,-0.4,0.3,0.4,1.9,3,0.2,0.8,1.5,1,0,0.9,1,-0.1,1.8,0.4,2.2,2.7,4.1,-0.1,-0.5,-0.1,0.9,-0.3,-0.6,-0.5,0.1,1.3,0.1,-0.4,2.8,1.4,2.1,0.5,0,0.4
